InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Cancelled,ProductCategory,TotalPrice,Year,Month,Day,Hour,Weekend,ExpenseCategory
C537602,22659,LUNCH BOX I LOVE LONDON,4.0,2010-12-07 12:45:00,1.65,17511,United Kingdom,True,Kitchen,6.6,2010,12,7,12,False,Low
C537602,22169,FAMILY ALBUM WHITE PICTURE FRAME,1.0,2010-12-07 12:45:00,7.65,17511,United Kingdom,True,Other,7.65,2010,12,7,12,False,Low
C537602,21843,RED RETROSPOT CAKE STAND,1.0,2010-12-07 12:45:00,9.95,17511,United Kingdom,True,Kitchen,9.95,2010,12,7,12,False,Low
C537602,22423,REGENCY CAKESTAND 3 TIER,2.0,2010-12-07 12:45:00,10.95,17511,United Kingdom,True,Kitchen,21.9,2010,12,7,12,False,Medium
C537602,84050,PINK HEART SHAPE EGG FRYING PAN,1.0,2010-12-07 12:45:00,1.25,17511,United Kingdom,True,Decor,1.25,2010,12,7,12,False,Low
C537602,22198,LARGE POPCORN HOLDER,1.0,2010-12-07 12:45:00,1.45,17511,United Kingdom,True,Other,1.45,2010,12,7,12,False,Low
C537610,M,MANUAL,1.0,2010-12-07 13:23:00,18.0,,United Kingdom,True,Other,631.31,2010,12,7,13,False,High
C537611,22865,HAND WARMER OWL DESIGN,100.0,2010-12-07 13:25:00,2.1,17675,United Kingdom,True,Other,75.60000000000001,2010,12,7,13,False,Medium
C537613,M,MANUAL,1.0,2010-12-07 13:28:00,18.0,,United Kingdom,True,Other,313.78,2010,12,7,13,False,High
C537630,AMAZONFEE,AMAZON FEE,1.0,2010-12-07 15:04:00,18.0,,United Kingdom,True,Other,13541.33,2010,12,7,15,False,High
C537644,AMAZONFEE,AMAZON FEE,1.0,2010-12-07 15:34:00,18.0,,United Kingdom,True,Other,13474.79,2010,12,7,15,False,High
C537647,AMAZONFEE,AMAZON FEE,1.0,2010-12-07 15:41:00,18.0,,United Kingdom,True,Other,5519.25,2010,12,7,15,False,High
C537651,AMAZONFEE,AMAZON FEE,1.0,2010-12-07 15:49:00,18.0,,United Kingdom,True,Other,13541.33,2010,12,7,15,False,High
C537652,AMAZONFEE,AMAZON FEE,1.0,2010-12-07 15:51:00,18.0,,United Kingdom,True,Other,6706.71,2010,12,7,15,False,High
C537656,21258,VICTORIAN SEWING BOX LARGE,12.0,2010-12-07 16:21:00,10.95,15100,United Kingdom,True,Other,131.39999999999998,2010,12,7,16,False,High
C537677,21166,COOK WITH WINE METAL SIGN,1.0,2010-12-08 09:55:00,1.95,14796,United Kingdom,True,Other,1.95,2010,12,8,9,False,Low
C537684,22301,COFFEE MUG CAT + BIRD DESIGN,1.0,2010-12-08 10:18:00,2.55,14901,United Kingdom,True,Other,2.55,2010,12,8,10,False,Low
C537684,22730,ALARM CLOCK BAKELIKE IVORY,1.0,2010-12-08 10:18:00,3.75,14901,United Kingdom,True,Other,3.75,2010,12,8,10,False,Low
C537746,22156,HEART DECORATION WITH PEARLS,1.0,2010-12-08 11:03:00,0.85,15021,United Kingdom,True,Decor,0.85,2010,12,8,11,False,Low
C537746,21558,SKULL LUNCH BOX WITH CUTLERY,1.0,2010-12-08 11:03:00,2.55,15021,United Kingdom,True,Kitchen,2.55,2010,12,8,11,False,Low
C537746,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1.0,2010-12-08 11:03:00,3.25,15021,United Kingdom,True,Other,3.25,2010,12,8,11,False,Low
C537756,21914,BLUE HARMONICA IN BOX,24.0,2010-12-08 11:33:00,1.25,14952,United Kingdom,True,Other,30.0,2010,12,8,11,False,Medium
C537756,84949,SILVER HANGING T-LIGHT HOLDER,8.0,2010-12-08 11:33:00,1.65,14952,United Kingdom,True,Other,13.2,2010,12,8,11,False,Medium
C537756,21275,ZINC TOP  2 DOOR WOODEN SHELF,4.0,2010-12-08 11:33:00,14.95,14952,United Kingdom,True,Other,59.8,2010,12,8,11,False,Medium
C537763,85068,CREAM SWEETHEART SHELF + HOOKS,1.0,2010-12-08 12:03:00,7.95,16713,United Kingdom,True,Decor,7.95,2010,12,8,12,False,Low
C537788,90062,CARNIVAL BRACELET,1.0,2010-12-08 12:49:00,12.75,15916,United Kingdom,True,Other,12.75,2010,12,8,12,False,Medium
C537788,16202E,BLACK PHOTO ALBUM,1.0,2010-12-08 12:49:00,5.55,15916,United Kingdom,True,Other,5.55,2010,12,8,12,False,Low
C537797,22501,PICNIC BASKET WICKER LARGE,1.0,2010-12-08 13:07:00,8.5,13113,United Kingdom,True,Other,8.5,2010,12,8,13,False,Low
C537797,22423,REGENCY CAKESTAND 3 TIER,2.0,2010-12-08 13:07:00,10.95,13113,United Kingdom,True,Kitchen,21.9,2010,12,8,13,False,Medium
C537797,22469,HEART OF WICKER SMALL,1.0,2010-12-08 13:07:00,1.45,13113,United Kingdom,True,Decor,1.45,2010,12,8,13,False,Low
C537798,22357,KINGS CHOICE BISCUIT TIN,1.0,2010-12-08 13:07:00,4.25,16553,United Kingdom,True,Other,4.25,2010,12,8,13,False,Low
C537805,35004C,SET OF 3 COLOURED  FLYING DUCKS,1.0,2010-12-08 13:18:00,4.65,15311,United Kingdom,True,Decor,4.65,2010,12,8,13,False,Low
C537805,40001,WHITE BAMBOO RIBS LAMPSHADE,2.0,2010-12-08 13:18:00,0.64,15311,United Kingdom,True,Other,1.28,2010,12,8,13,False,Low
C537805,85047,WHITE BEADED GARLAND STRING 20LIGHT,1.0,2010-12-08 13:18:00,5.55,15311,United Kingdom,True,Other,5.55,2010,12,8,13,False,Low
C537805,22719,GUMBALL MONOCHROME COAT RACK,3.0,2010-12-08 13:18:00,1.06,15311,United Kingdom,True,Other,3.18,2010,12,8,13,False,Low
C537805,20798,CLEAR MILKSHAKE GLASS,4.0,2010-12-08 13:18:00,1.65,15311,United Kingdom,True,Other,6.6,2010,12,8,13,False,Low
C537805,22198,LARGE POPCORN HOLDER,1.0,2010-12-08 13:18:00,1.45,15311,United Kingdom,True,Other,1.45,2010,12,8,13,False,Low
C537805,22197,SMALL POPCORN HOLDER,1.0,2010-12-08 13:18:00,0.72,15311,United Kingdom,True,Other,0.72,2010,12,8,13,False,Low
C537805,20829,GLITTER HANGING BUTTERFLY STRING,1.0,2010-12-08 13:18:00,2.1,15311,United Kingdom,True,Other,2.1,2010,12,8,13,False,Low
C537805,22571,ROCKING HORSE RED CHRISTMAS,1.0,2010-12-08 13:18:00,0.85,15311,United Kingdom,True,Decor,0.85,2010,12,8,13,False,Low
C537807,84949,SILVER HANGING T-LIGHT HOLDER,5.0,2010-12-08 13:23:00,1.65,13495,United Kingdom,True,Other,8.25,2010,12,8,13,False,Low
C537807,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3.0,2010-12-08 13:23:00,4.95,13495,United Kingdom,True,Other,14.850000000000001,2010,12,8,13,False,Medium
C537807,21143,ANTIQUE GLASS HEART DECORATION,1.0,2010-12-08 13:23:00,1.95,13495,United Kingdom,True,Decor,1.95,2010,12,8,13,False,Low
C537807,21812,GARLAND WITH HEARTS AND BELLS,6.0,2010-12-08 13:23:00,4.95,13495,United Kingdom,True,Decor,29.700000000000003,2010,12,8,13,False,Medium
C537812,21843,RED RETROSPOT CAKE STAND,10.0,2010-12-08 13:33:00,9.95,14299,United Kingdom,True,Kitchen,99.5,2010,12,8,13,False,Medium
C537812,22423,REGENCY CAKESTAND 3 TIER,10.0,2010-12-08 13:33:00,10.95,14299,United Kingdom,True,Kitchen,109.5,2010,12,8,13,False,High
C537814,20703,BLUE PADDED SOFT MOBILE,3.0,2010-12-08 13:43:00,4.25,12712,Germany,True,Other,12.75,2010,12,8,13,False,Medium
C537820,22627,MINT KITCHEN SCALES,1.0,2010-12-08 14:10:00,8.5,16016,United Kingdom,True,Other,8.5,2010,12,8,14,False,Low
C537821,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,3.0,2010-12-08 14:20:00,6.95,18193,United Kingdom,True,Decor,20.85,2010,12,8,14,False,Medium
C537824,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1.0,2010-12-08 14:27:00,9.95,12870,United Kingdom,True,Kitchen,9.95,2010,12,8,14,False,Low
C537824,22784,LANTERN CREAM GAZEBO,1.0,2010-12-08 14:27:00,4.95,12870,United Kingdom,True,Lighting,4.95,2010,12,8,14,False,Low
C537832,22073,RED RETROSPOT STORAGE JAR,2.0,2010-12-08 14:52:00,3.75,16858,United Kingdom,True,Other,7.5,2010,12,8,14,False,Low
C537832,21531,RED RETROSPOT SUGAR JAM BOWL,4.0,2010-12-08 14:52:00,2.1,16858,United Kingdom,True,Other,8.4,2010,12,8,14,False,Low
C537832,21527,RED RETROSPOT TRADITIONAL TEAPOT,2.0,2010-12-08 14:52:00,6.95,16858,United Kingdom,True,Kitchen,13.9,2010,12,8,14,False,Medium
C537834,22697,GREEN REGENCY TEACUP AND SAUCER,1.0,2010-12-08 14:54:00,2.95,13267,United Kingdom,True,Kitchen,2.95,2010,12,8,14,False,Low
C537834,21314,SMALL GLASS HEART TRINKET POT,1.0,2010-12-08 14:54:00,2.1,13267,United Kingdom,True,Decor,2.1,2010,12,8,14,False,Low
C537834,22798,ANTIQUE GLASS DRESSING TABLE POT,3.0,2010-12-08 14:54:00,2.95,13267,United Kingdom,True,Other,8.850000000000001,2010,12,8,14,False,Low
C537835,22138,BAKING SET 9 PIECE RETROSPOT,3.0,2010-12-08 14:57:00,4.95,14618,United Kingdom,True,Decor,14.850000000000001,2010,12,8,14,False,Medium
C537838,22299,PIG KEYRING WITH LIGHT & SOUND,4.0,2010-12-08 15:01:00,1.25,13115,United Kingdom,True,Other,5.0,2010,12,8,15,False,Low
C537853,79000,MOROCCAN TEA GLASS,1.0,2010-12-08 15:57:00,0.85,13370,United Kingdom,True,Kitchen,0.85,2010,12,8,15,False,Low
C537853,22940,FELTCRAFT CHRISTMAS FAIRY,1.0,2010-12-08 15:57:00,4.25,13370,United Kingdom,True,Decor,4.25,2010,12,8,15,False,Low
C537853,22169,FAMILY ALBUM WHITE PICTURE FRAME,2.0,2010-12-08 15:57:00,8.5,13370,United Kingdom,True,Other,17.0,2010,12,8,15,False,Medium
C537853,22697,GREEN REGENCY TEACUP AND SAUCER,1.0,2010-12-08 15:57:00,2.95,13370,United Kingdom,True,Kitchen,2.95,2010,12,8,15,False,Low
C537853,22960,JAM MAKING SET WITH JARS,2.0,2010-12-08 15:57:00,4.25,13370,United Kingdom,True,Decor,8.5,2010,12,8,15,False,Low
C537856,37370,RETRO COFFEE MUGS ASSORTED,2.0,2010-12-08 15:59:00,1.25,14388,United Kingdom,True,Other,2.5,2010,12,8,15,False,Low
C537856,21843,RED RETROSPOT CAKE STAND,1.0,2010-12-08 15:59:00,10.95,14388,United Kingdom,True,Kitchen,10.95,2010,12,8,15,False,Medium
C537857,D,DISCOUNT,1.0,2010-12-08 16:00:00,18.0,17340,United Kingdom,True,Other,267.12,2010,12,8,16,False,High
C537860,84406B,CREAM CUPID HEARTS COAT HANGER,8.0,2010-12-08 16:15:00,3.25,16252,United Kingdom,True,Decor,26.0,2010,12,8,16,False,Medium
C537860,22295,HEART FILIGREE DOVE LARGE,12.0,2010-12-08 16:15:00,1.65,16252,United Kingdom,True,Decor,19.799999999999997,2010,12,8,16,False,Medium
C537860,22193,RED DINER WALL CLOCK,2.0,2010-12-08 16:15:00,8.5,16252,United Kingdom,True,Other,17.0,2010,12,8,16,False,Medium
C537860,22180,RETROSPOT LAMP,1.0,2010-12-08 16:15:00,9.95,16252,United Kingdom,True,Other,9.95,2010,12,8,16,False,Low
C537860,21624,VINTAGE UNION JACK DOORSTOP,3.0,2010-12-08 16:15:00,5.95,16252,United Kingdom,True,Other,17.85,2010,12,8,16,False,Medium
C537860,21485,RETROSPOT HEART HOT WATER BOTTLE,3.0,2010-12-08 16:15:00,4.95,16252,United Kingdom,True,Decor,14.850000000000001,2010,12,8,16,False,Medium
C537860,20897,VINTAGE NOTEBOOK PARIS DAYS,6.0,2010-12-08 16:15:00,2.95,16252,United Kingdom,True,Other,17.700000000000003,2010,12,8,16,False,Medium
C537860,37370,RETRO COFFEE MUGS ASSORTED,12.0,2010-12-08 16:15:00,1.25,16252,United Kingdom,True,Other,15.0,2010,12,8,16,False,Medium
C537860,22049,WRAP CHRISTMAS SCREEN PRINT,25.0,2010-12-08 16:15:00,0.42,16252,United Kingdom,True,Decor,10.5,2010,12,8,16,False,Medium
C537860,21888,BINGO SET,4.0,2010-12-08 16:15:00,3.75,16252,United Kingdom,True,Decor,15.0,2010,12,8,16,False,Medium
C537860,21240,BLUE POLKADOT CUP,8.0,2010-12-08 16:15:00,0.85,16252,United Kingdom,True,Other,6.8,2010,12,8,16,False,Low
C537860,21066,VINTAGE RED MUG,12.0,2010-12-08 16:15:00,1.25,16252,United Kingdom,True,Other,15.0,2010,12,8,16,False,Medium
C537860,20675,BLUE POLKADOT BOWL,8.0,2010-12-08 16:15:00,1.25,16252,United Kingdom,True,Other,10.0,2010,12,8,16,False,Low
C537860,22192,BLUE DINER WALL CLOCK,2.0,2010-12-08 16:15:00,8.5,16252,United Kingdom,True,Other,17.0,2010,12,8,16,False,Medium
C537860,21244,BLUE POLKADOT PLATE,8.0,2010-12-08 16:15:00,1.69,16252,United Kingdom,True,Other,13.52,2010,12,8,16,False,Medium
C537860,21242,RED RETROSPOT PLATE,8.0,2010-12-08 16:15:00,1.69,16252,United Kingdom,True,Other,13.52,2010,12,8,16,False,Medium
C537860,20676,RED RETROSPOT BOWL,8.0,2010-12-08 16:15:00,1.25,16252,United Kingdom,True,Other,10.0,2010,12,8,16,False,Low
C537860,79066K,RETRO MOD TRAY,10.0,2010-12-08 16:15:00,0.85,16252,United Kingdom,True,Other,8.5,2010,12,8,16,False,Low
C537860,22637,PIGGY BANK RETROSPOT,6.0,2010-12-08 16:15:00,2.55,16252,United Kingdom,True,Other,15.299999999999999,2010,12,8,16,False,Medium
C537860,22508,DOORSTOP RETROSPOT HEART,4.0,2010-12-08 16:15:00,3.75,16252,United Kingdom,True,Decor,15.0,2010,12,8,16,False,Medium
C537860,21238,RED RETROSPOT CUP,8.0,2010-12-08 16:15:00,0.85,16252,United Kingdom,True,Other,6.8,2010,12,8,16,False,Low
C537893,22450,SILK PURSE BABUSHKA BLUE,1.0,2010-12-09 10:14:00,3.35,12721,France,True,Other,3.35,2010,12,9,10,False,Low
C537893,22634,CHILDS BREAKFAST SET SPACEBOY,2.0,2010-12-09 10:14:00,9.95,12721,France,True,Decor,19.9,2010,12,9,10,False,Medium
C537893,22630,DOLLY GIRL LUNCH BOX,2.0,2010-12-09 10:14:00,1.95,12721,France,True,Kitchen,3.9,2010,12,9,10,False,Low
C537998,22727,ALARM CLOCK BAKELIKE RED,4.0,2010-12-09 11:42:00,3.75,17411,United Kingdom,True,Other,15.0,2010,12,9,11,False,Medium
C537998,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4.0,2010-12-09 11:42:00,3.75,17411,United Kingdom,True,Other,15.0,2010,12,9,11,False,Medium
C538052,22138,BAKING SET 9 PIECE RETROSPOT,1.0,2010-12-09 13:28:00,4.95,15181,United Kingdom,True,Decor,4.95,2010,12,9,13,False,Low
C538059,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12.0,2010-12-09 13:38:00,1.25,14205,United Kingdom,True,Decor,15.0,2010,12,9,13,False,Medium
C538059,21535,RED RETROSPOT SMALL MILK JUG,6.0,2010-12-09 13:38:00,2.55,14205,United Kingdom,True,Other,15.299999999999999,2010,12,9,13,False,Medium
C538059,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6.0,2010-12-09 13:38:00,2.95,14205,United Kingdom,True,Decor,17.700000000000003,2010,12,9,13,False,Medium
C538059,84378,SET OF 3 HEART COOKIE CUTTERS,12.0,2010-12-09 13:38:00,1.25,14205,United Kingdom,True,Decor,15.0,2010,12,9,13,False,Medium
C538059,48188,DOORMAT WELCOME PUPPIES,2.0,2010-12-09 13:38:00,7.95,14205,United Kingdom,True,Home,15.9,2010,12,9,13,False,Medium
C538059,22697,GREEN REGENCY TEACUP AND SAUCER,6.0,2010-12-09 13:38:00,2.95,14205,United Kingdom,True,Kitchen,17.700000000000003,2010,12,9,13,False,Medium
C538059,48187,DOORMAT NEW ENGLAND,2.0,2010-12-09 13:38:00,7.95,14205,United Kingdom,True,Home,15.9,2010,12,9,13,False,Medium
C538059,22727,ALARM CLOCK BAKELIKE RED,4.0,2010-12-09 13:38:00,3.75,14205,United Kingdom,True,Other,15.0,2010,12,9,13,False,Medium
C538059,22699,ROSES REGENCY TEACUP AND SAUCER,6.0,2010-12-09 13:38:00,2.95,14205,United Kingdom,True,Kitchen,17.700000000000003,2010,12,9,13,False,Medium
C538059,22698,PINK REGENCY TEACUP AND SAUCER,6.0,2010-12-09 13:38:00,2.95,14205,United Kingdom,True,Kitchen,17.700000000000003,2010,12,9,13,False,Medium
C538059,21975,PACK OF 60 DINOSAUR CAKE CASES,24.0,2010-12-09 13:38:00,0.55,14205,United Kingdom,True,Kitchen,13.200000000000001,2010,12,9,13,False,Medium
C538059,21533,RETROSPOT LARGE MILK JUG,3.0,2010-12-09 13:38:00,4.95,14205,United Kingdom,True,Other,14.850000000000001,2010,12,9,13,False,Medium
C538059,21217,RED RETROSPOT ROUND CAKE TINS,3.0,2010-12-09 13:38:00,9.95,14205,United Kingdom,True,Kitchen,29.849999999999998,2010,12,9,13,False,Medium
C538059,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12.0,2010-12-09 13:38:00,1.45,14205,United Kingdom,True,Decor,17.4,2010,12,9,13,False,Medium
C538062,22139,RETROSPOT TEA SET CERAMIC 11 PC,14.0,2010-12-09 13:40:00,4.25,17702,United Kingdom,True,Decor,59.5,2010,12,9,13,False,Medium
C538062,22329,ROUND CONTAINER SET OF 5 RETROSPOT,4.0,2010-12-09 13:40:00,1.65,17702,United Kingdom,True,Decor,6.6,2010,12,9,13,False,Low
C538062,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1.0,2010-12-09 13:40:00,3.75,17702,United Kingdom,True,Decor,3.75,2010,12,9,13,False,Low
C538062,22168,ORGANISER WOOD ANTIQUE WHITE,2.0,2010-12-09 13:40:00,8.5,17702,United Kingdom,True,Other,17.0,2010,12,9,13,False,Medium
C538062,20973,12 PENCIL SMALL TUBE WOODLAND,2.0,2010-12-09 13:40:00,0.65,17702,United Kingdom,True,Other,1.3,2010,12,9,13,False,Low
C538066,22083,PAPER CHAIN KIT RETROSPOT,1.0,2010-12-09 13:58:00,2.95,15738,United Kingdom,True,Other,2.95,2010,12,9,13,False,Low
C538075,21284,RETROSPOT CANDLE  SMALL,12.0,2010-12-09 14:12:00,1.69,13021,United Kingdom,True,Other,20.28,2010,12,9,14,False,Medium
C538081,22630,DOLLY GIRL LUNCH BOX,100.0,2010-12-09 14:29:00,1.95,16898,United Kingdom,True,Kitchen,64.35,2010,12,9,14,False,Medium
C538082,21864,UNION JACK FLAG PASSPORT COVER,20.0,2010-12-09 14:30:00,2.1,13777,United Kingdom,True,Other,42.0,2010,12,9,14,False,Medium
C538083,85099B,JUMBO BAG RED RETROSPOT,3.0,2010-12-09 14:40:00,1.95,15750,United Kingdom,True,Accessories,5.85,2010,12,9,14,False,Low
C538083,22633,HAND WARMER UNION JACK,4.0,2010-12-09 14:40:00,2.1,15750,United Kingdom,True,Other,8.4,2010,12,9,14,False,Low
C538084,22860,EASTER TIN CHICKS PINK DAISY,6.0,2010-12-09 14:42:00,1.65,12649,Germany,True,Other,9.899999999999999,2010,12,9,14,False,Low
C538084,22859,EASTER TIN BUNNY BOUQUET,6.0,2010-12-09 14:42:00,1.65,12649,Germany,True,Other,9.899999999999999,2010,12,9,14,False,Low
C538085,82486,WOOD S/3 CABINET ANT WHITE FINISH,1.0,2010-12-09 14:43:00,7.95,16350,United Kingdom,True,Other,7.95,2010,12,9,14,False,Low
C538085,21314,SMALL GLASS HEART TRINKET POT,1.0,2010-12-09 14:43:00,2.1,16350,United Kingdom,True,Decor,2.1,2010,12,9,14,False,Low
C538085,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1.0,2010-12-09 14:43:00,5.95,16350,United Kingdom,True,Other,5.95,2010,12,9,14,False,Low
C538088,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,24.0,2010-12-09 14:45:00,0.85,14766,United Kingdom,True,Other,20.4,2010,12,9,14,False,Medium
C538089,21906,PHARMACIE FIRST AID TIN,1.0,2010-12-09 14:47:00,6.75,18230,United Kingdom,True,Other,6.75,2010,12,9,14,False,Low
C538091,35400,WOODEN BOX ADVENT CALENDAR,2.0,2010-12-09 14:48:00,8.95,16499,United Kingdom,True,Other,17.9,2010,12,9,14,False,Medium
C538098,22168,ORGANISER WOOD ANTIQUE WHITE,1.0,2010-12-09 14:57:00,8.5,14441,United Kingdom,True,Other,8.5,2010,12,9,14,False,Low
C538099,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1.0,2010-12-09 14:58:00,4.25,15279,United Kingdom,True,Decor,4.25,2010,12,9,14,False,Low
C538099,22457,NATURAL SLATE HEART CHALKBOARD,3.0,2010-12-09 14:58:00,2.95,15279,United Kingdom,True,Decor,8.850000000000001,2010,12,9,14,False,Low
C538100,84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,12.0,2010-12-09 15:00:00,2.55,16579,United Kingdom,True,Other,30.599999999999998,2010,12,9,15,False,Medium
C538102,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2.0,2010-12-09 15:01:00,4.65,14047,United Kingdom,True,Home,9.3,2010,12,9,15,False,Low
C538103,22941,CHRISTMAS LIGHTS 10 REINDEER,2.0,2010-12-09 15:13:00,8.5,17442,United Kingdom,True,Decor,17.0,2010,12,9,15,False,Medium
C538105,79163,BLACK CHAMPAGNE GLASS,1.0,2010-12-09 15:18:00,1.65,16781,United Kingdom,True,Other,1.65,2010,12,9,15,False,Low
C538105,21781,MA CAMPAGNE CUTLERY BOX,1.0,2010-12-09 15:18:00,14.95,16781,United Kingdom,True,Other,14.95,2010,12,9,15,False,Medium
C538109,22780,LIGHT GARLAND BUTTERFILES PINK,4.0,2010-12-09 15:23:00,4.25,16042,United Kingdom,True,Other,17.0,2010,12,9,15,False,Medium
C538109,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1.0,2010-12-09 15:23:00,7.95,16042,United Kingdom,True,Decor,7.95,2010,12,9,15,False,Low
C538110,21232,STRAWBERRY CERAMIC TRINKET BOX,100.0,2010-12-09 15:24:00,1.06,17307,United Kingdom,True,Other,152.64000000000001,2010,12,9,15,False,High
C538111,21830,ASSORTED CREEPY CRAWLIES,24.0,2010-12-09 15:24:00,0.42,17950,United Kingdom,True,Other,10.08,2010,12,9,15,False,Medium
C538112,22072,RED RETROSPOT TEA CUP AND SAUCER,1.0,2010-12-09 15:28:00,3.75,14898,United Kingdom,True,Kitchen,3.75,2010,12,9,15,False,Low
C538112,21777,RECIPE BOX WITH METAL HEART,3.0,2010-12-09 15:28:00,7.95,14898,United Kingdom,True,Decor,23.85,2010,12,9,15,False,Medium
C538114,21275,ZINC TOP  2 DOOR WOODEN SHELF,1.0,2010-12-09 15:29:00,16.95,14217,United Kingdom,True,Other,16.95,2010,12,9,15,False,Medium
C538115,22178,VICTORIAN GLASS HANGING T-LIGHT,1.0,2010-12-09 15:30:00,1.25,16817,United Kingdom,True,Other,1.25,2010,12,9,15,False,Low
C538115,22251,BIRDHOUSE DECORATION MAGIC GARDEN,9.0,2010-12-09 15:30:00,1.25,16817,United Kingdom,True,Decor,11.25,2010,12,9,15,False,Medium
C538115,22233,JIGSAW RABBIT AND BIRDHOUSE,12.0,2010-12-09 15:30:00,1.65,16817,United Kingdom,True,Other,19.799999999999997,2010,12,9,15,False,Medium
C538115,22230,JIGSAW TREE WITH WATERING CAN,12.0,2010-12-09 15:30:00,0.85,16817,United Kingdom,True,Other,10.2,2010,12,9,15,False,Medium
C538118,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1.0,2010-12-09 15:33:00,2.95,17700,United Kingdom,True,Decor,2.95,2010,12,9,15,False,Low
C538118,22784,LANTERN CREAM GAZEBO,1.0,2010-12-09 15:33:00,4.95,17700,United Kingdom,True,Lighting,4.95,2010,12,9,15,False,Low
C538118,47594A,CAROUSEL DESIGN WASHBAG,1.0,2010-12-09 15:33:00,1.95,17700,United Kingdom,True,Accessories,1.95,2010,12,9,15,False,Low
C538119,22633,HAND WARMER UNION JACK,1.0,2010-12-09 15:34:00,2.1,13136,United Kingdom,True,Other,2.1,2010,12,9,15,False,Low
C538119,22865,HAND WARMER OWL DESIGN,1.0,2010-12-09 15:34:00,2.1,13136,United Kingdom,True,Other,2.1,2010,12,9,15,False,Low
C538119,21777,RECIPE BOX WITH METAL HEART,2.0,2010-12-09 15:34:00,7.95,13136,United Kingdom,True,Decor,15.9,2010,12,9,15,False,Medium
C538121,22461,SAVOY ART DECO CLOCK,1.0,2010-12-09 15:36:00,12.75,15535,United Kingdom,True,Other,12.75,2010,12,9,15,False,Medium
C538122,22444,GROW YOUR OWN PLANT IN A CAN,1.0,2010-12-09 15:38:00,1.25,14696,United Kingdom,True,Other,1.25,2010,12,9,15,False,Low
C538123,22331,WOODLAND PARTY BAG + STICKER SET,1.0,2010-12-09 15:41:00,1.65,12605,Germany,True,Decor,1.65,2010,12,9,15,False,Low
C538123,22333,RETROSPOT PARTY BAG + STICKER SET,1.0,2010-12-09 15:41:00,1.65,12605,Germany,True,Decor,1.65,2010,12,9,15,False,Low
C538123,22956,36 FOIL HEART CAKE CASES,2.0,2010-12-09 15:41:00,2.1,12605,Germany,True,Decor,4.2,2010,12,9,15,False,Low
C538124,M,MANUAL,4.0,2010-12-09 15:43:00,0.5,15329,United Kingdom,True,Other,2.0,2010,12,9,15,False,Low
C538124,22699,ROSES REGENCY TEACUP AND SAUCER,1.0,2010-12-09 15:43:00,2.95,15329,United Kingdom,True,Kitchen,2.95,2010,12,9,15,False,Low
C538124,22423,REGENCY CAKESTAND 3 TIER,1.0,2010-12-09 15:43:00,12.75,15329,United Kingdom,True,Kitchen,12.75,2010,12,9,15,False,Medium
C538164,35004B,SET OF 3 BLACK FLYING DUCKS,1.0,2010-12-09 17:32:00,1.95,14031,United Kingdom,True,Decor,1.95,2010,12,9,17,False,Low
C538189,M,MANUAL,1.0,2010-12-10 10:35:00,18.0,,United Kingdom,True,Other,133.08,2010,12,10,10,False,High
C538314,22586,FELTCRAFT HAIRBAND PINK AND BLUE,100.0,2010-12-10 13:52:00,0.85,15514,United Kingdom,True,Other,39.949999999999996,2010,12,10,13,False,Medium
C538341,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1.0,2010-12-10 14:03:00,1.25,15514,United Kingdom,True,Decor,1.25,2010,12,10,14,False,Low
C538341,22988,SOLDIERS EGG CUP,100.0,2010-12-10 14:03:00,1.25,15514,United Kingdom,True,Other,45.0,2010,12,10,14,False,Medium
C538341,22988,SOLDIERS EGG CUP,12.0,2010-12-10 14:03:00,1.25,15514,United Kingdom,True,Other,15.0,2010,12,10,14,False,Medium
C538341,22976,CIRCUS PARADE CHILDRENS EGG CUP,12.0,2010-12-10 14:03:00,1.25,15514,United Kingdom,True,Other,15.0,2010,12,10,14,False,Medium
C538341,22973,CHILDREN'S CIRCUS PARADE MUG,18.0,2010-12-10 14:03:00,1.65,15514,United Kingdom,True,Other,29.7,2010,12,10,14,False,Medium
C538341,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6.0,2010-12-10 14:03:00,4.95,15514,United Kingdom,True,Decor,29.700000000000003,2010,12,10,14,False,Medium
