CustomerID,Recency,Frequency,Monetary,R_rank,F_rank,M_rank,RFM_Score,Segment
15216.0,88,1,96.6,2,1,1,4,At Risk
15218.0,11,10,2868.62,4,4,4,12,Champion
15219.0,176,1,105.15,1,1,1,3,Hibernating
15220.0,52,6,627.37,2,4,3,9,Loyal
15221.0,366,2,234.95,1,2,2,5,At Risk
15222.0,319,1,585.0,1,1,3,5,At Risk
15223.0,226,3,617.5,1,3,3,7,Potential Loyalist
15224.0,358,3,318.68,1,3,3,7,Potential Loyalist
15225.0,234,1,101.70000000000002,1,1,1,3,Hibernating
15226.0,311,1,128.91,1,1,1,3,Hibernating
15227.0,37,4,371.62,3,3,3,9,Loyal
15228.0,66,4,1926.79,2,3,4,9,Loyal
15230.0,239,2,160.20000000000002,1,2,2,5,At Risk
15232.0,113,2,411.16,2,2,3,7,Potential Loyalist
15234.0,277,1,104.16,1,1,1,3,Hibernating
15235.0,218,12,1006.16,1,4,4,9,Loyal
15236.0,299,1,279.05,1,1,2,4,At Risk
15237.0,2,4,533.05,4,3,3,10,Champion
15238.0,29,4,518.13,3,3,3,9,Loyal
15239.0,10,3,297.08,4,3,2,9,Loyal
15240.0,45,6,589.28,3,4,3,10,Champion
15241.0,67,8,798.67,2,4,3,9,Loyal
15243.0,74,1,50.099999999999994,2,1,1,4,At Risk
15244.0,65,2,332.61,2,2,3,7,Potential Loyalist
15245.0,134,3,1710.56,2,3,4,9,Loyal
15246.0,238,2,147.75,1,2,2,5,At Risk
15247.0,122,1,244.79999999999998,2,1,2,5,At Risk
15249.0,32,15,3717.63,3,4,4,11,Champion
15251.0,9,12,5877.63,4,4,4,12,Champion
15252.0,36,2,279.72,3,2,2,7,Potential Loyalist
15253.0,16,5,486.09,4,4,3,11,Champion
15254.0,127,1,176.88,2,1,2,5,At Risk
15255.0,67,1,564.21,2,1,3,6,Potential Loyalist
15256.0,149,1,31.25,1,1,1,3,Hibernating
15257.0,283,1,82.35,1,1,1,3,Hibernating
15258.0,169,2,437.55,1,2,3,6,Potential Loyalist
15260.0,100,8,1268.04,2,4,4,10,Champion
15261.0,135,1,217.38,2,1,2,5,At Risk
15262.0,324,1,121.0,1,1,1,3,Hibernating
15263.0,107,1,109.53999999999999,2,1,1,4,At Risk
15264.0,64,1,272.79,2,1,2,5,At Risk
15265.0,151,2,739.65,1,2,3,6,Potential Loyalist
15266.0,338,1,119.3,1,1,1,3,Hibernating
15267.0,22,4,763.6,3,3,3,9,Loyal
15270.0,16,9,1156.68,4,4,4,12,Champion
15271.0,7,16,1366.72,4,4,4,12,Champion
15272.0,57,2,314.49,2,2,3,7,Potential Loyalist
15274.0,4,2,332.65000000000003,4,2,3,9,Loyal
15275.0,38,1,457.15,3,1,3,7,Potential Loyalist
15276.0,66,1,50.230000000000004,2,1,1,4,At Risk
15277.0,47,1,94.8,3,1,1,5,At Risk
15279.0,355,2,120.16,1,2,1,4,At Risk
15280.0,172,1,87.66999999999999,1,1,1,3,Hibernating
15281.0,59,12,1217.64,2,4,4,10,Champion
15286.0,50,1,240.55,3,1,2,6,Potential Loyalist
15287.0,71,1,121.5,2,1,1,4,At Risk
15288.0,43,5,1362.31,3,4,4,11,Champion
15289.0,29,3,388.86,3,3,3,9,Loyal
15290.0,5,20,4950.2,4,4,4,12,Champion
15291.0,26,14,2134.18,3,4,4,11,Champion
15292.0,201,1,103.2,1,1,1,3,Hibernating
15296.0,51,8,2268.62,2,4,4,10,Champion
15297.0,10,4,268.28000000000003,4,3,2,9,Loyal
15298.0,2,10,2165.04,4,4,4,12,Champion
15299.0,67,4,1961.6599999999999,2,3,4,9,Loyal
15300.0,64,1,329.44,2,1,3,6,Potential Loyalist
15301.0,51,11,2215.85,2,4,4,10,Champion
15303.0,290,1,232.55,1,1,2,4,At Risk
15304.0,61,10,675.65,2,4,3,9,Loyal
15306.0,64,3,503.2,2,3,3,8,Loyal
15307.0,96,1,56.95,2,1,1,4,At Risk
15308.0,274,1,57.75,1,1,1,3,Hibernating
15311.0,1,105,31452.24,4,4,4,12,Champion
15312.0,75,5,568.26,2,4,3,9,Loyal
15313.0,110,1,52.0,2,1,1,4,At Risk
15314.0,199,1,151.73,1,1,2,4,At Risk
15315.0,64,2,377.58,2,2,3,7,Potential Loyalist
15316.0,327,1,165.0,1,1,2,4,At Risk
15318.0,4,1,134.64000000000001,4,1,2,7,Potential Loyalist
15319.0,284,1,22.4,1,1,1,3,Hibernating
15320.0,44,1,122.43999999999998,3,1,1,5,At Risk
15321.0,49,4,1184.69,3,3,4,10,Champion
15322.0,64,2,271.14,2,2,2,6,Potential Loyalist
15325.0,104,1,34.01,2,1,1,4,At Risk
15326.0,334,1,108.92999999999999,1,1,1,3,Hibernating
15327.0,53,1,170.64999999999998,2,1,2,5,At Risk
15329.0,39,4,740.47,3,3,3,9,Loyal
15330.0,61,1,104.16,2,1,1,4,At Risk
15332.0,366,3,266.0,1,3,2,6,Potential Loyalist
15333.0,208,1,236.25,1,1,2,4,At Risk
15334.0,157,3,251.03,1,3,2,6,Potential Loyalist
15335.0,54,1,59.980000000000004,2,1,1,4,At Risk
15339.0,66,3,211.95,2,3,2,7,Potential Loyalist
15341.0,81,1,1471.68,2,1,4,7,Potential Loyalist
15342.0,116,2,138.25,2,2,2,6,Potential Loyalist
15343.0,87,1,166.4,2,1,2,5,At Risk
15344.0,1,4,310.33,4,3,2,9,Loyal
15345.0,35,2,151.91,3,2,2,7,Potential Loyalist
15346.0,333,1,120.09,1,1,1,3,Hibernating
15347.0,366,1,25.200000000000003,1,1,1,3,Hibernating
15348.0,72,1,20.4,2,1,1,4,At Risk
15349.0,158,2,165.11,1,2,2,5,At Risk
15350.0,373,1,14.85,1,1,1,3,Hibernating
15351.0,12,10,1043.25,4,4,4,12,Champion
15353.0,255,2,412.45,1,2,3,6,Potential Loyalist
15355.0,29,2,92.7,3,2,1,6,Potential Loyalist
15356.0,31,10,1240.25,3,4,4,11,Champion
15358.0,5,22,2731.07,4,4,4,12,Champion
15360.0,40,1,101.42999999999999,3,1,1,5,At Risk
15361.0,362,1,100.2,1,1,1,3,Hibernating
15363.0,373,1,129.0,1,1,1,3,Hibernating
15364.0,96,1,333.59000000000003,2,1,3,6,Potential Loyalist
15365.0,26,7,1795.29,3,4,4,11,Champion
15366.0,75,2,244.7,2,2,2,6,Potential Loyalist
15367.0,57,5,849.8100000000001,2,4,4,10,Champion
15368.0,21,1,295.74,3,1,2,6,Potential Loyalist
15370.0,41,8,1376.17,3,4,4,11,Champion
15372.0,137,1,1385.0,2,1,4,7,Potential Loyalist
15373.0,8,11,2011.69,4,4,4,12,Champion
15374.0,129,1,51.0,2,1,1,4,At Risk
15376.0,40,3,435.90999999999997,3,3,3,9,Loyal
15379.0,169,7,2074.55,1,4,4,9,Loyal
15380.0,9,2,76.5,4,2,1,7,Potential Loyalist
15381.0,214,2,367.65000000000003,1,2,3,6,Potential Loyalist
15382.0,15,6,2982.76,4,4,4,12,Champion
15384.0,170,3,328.34999999999997,1,3,3,7,Potential Loyalist
15385.0,40,1,97.5,3,1,1,5,At Risk
15386.0,186,1,199.07999999999998,1,1,2,4,At Risk
15388.0,270,1,10.2,1,1,1,3,Hibernating
15392.0,5,5,707.7,4,4,3,11,Champion
15393.0,16,2,153.0,4,2,2,8,Loyal
15394.0,10,4,1802.92,4,3,4,11,Champion
15395.0,326,1,56.7,1,1,1,3,Hibernating
15396.0,113,1,13.3,2,1,1,4,At Risk
15397.0,290,1,30.65,1,1,1,3,Hibernating
15398.0,16,2,834.55,4,2,4,10,Champion
15399.0,1,3,375.2,4,3,3,10,Champion
15400.0,92,4,301.5,2,3,2,7,Potential Loyalist
15402.0,149,2,184.15,1,2,2,5,At Risk
15406.0,22,3,244.97,3,3,2,8,Loyal
15407.0,34,3,329.95,3,3,3,9,Loyal
15408.0,264,1,200.57999999999998,1,1,2,4,At Risk
15410.0,84,7,1146.05,2,4,4,10,Champion
15411.0,26,5,893.73,3,4,4,11,Champion
15412.0,171,1,188.19,1,1,2,4,At Risk
15414.0,10,2,335.15000000000003,4,2,3,9,Loyal
15415.0,313,1,260.63,1,1,2,4,At Risk
15416.0,65,4,2167.11,2,3,4,9,Loyal
15417.0,85,1,477.6,2,1,3,6,Potential Loyalist
15419.0,25,1,59.06,3,1,1,5,At Risk
15421.0,59,4,393.0,2,3,3,8,Loyal
15422.0,323,1,10.2,1,1,1,3,Hibernating
15424.0,254,2,139.98,1,2,2,5,At Risk
15426.0,19,6,537.45,3,4,3,10,Champion
15427.0,33,3,557.95,3,3,3,9,Loyal
15428.0,15,1,71.28,4,1,1,6,Potential Loyalist
15429.0,27,3,180.03,3,3,2,8,Loyal
15432.0,23,1,65.85000000000001,3,1,1,5,At Risk
15433.0,79,3,450.8,2,3,3,8,Loyal
15434.0,8,4,452.0,4,3,3,10,Champion
15435.0,22,1,60.38,3,1,1,5,At Risk
15436.0,12,3,426.82,4,3,3,10,Champion
15437.0,262,1,83.63,1,1,1,3,Hibernating
15438.0,131,1,83.75,2,1,1,4,At Risk
15440.0,55,3,172.2,2,3,2,7,Potential Loyalist
15443.0,2,8,1789.83,4,4,4,12,Champion
15444.0,9,2,444.38,4,2,3,9,Loyal
15445.0,264,1,73.2,1,1,1,3,Hibernating
15447.0,331,1,63.0,1,1,1,3,Hibernating
15448.0,313,1,210.35,1,1,2,4,At Risk
15449.0,26,5,606.12,3,4,3,10,Champion
15450.0,30,1,188.4,3,1,2,6,Potential Loyalist
15452.0,30,3,198.85000000000002,3,3,2,8,Loyal
15453.0,2,7,661.65,4,4,3,11,Champion
15454.0,362,1,97.15,1,1,1,3,Hibernating
15456.0,283,2,119.45,1,2,1,4,At Risk
15457.0,262,1,80.8,1,1,1,3,Hibernating
15458.0,25,1,57.12,3,1,1,5,At Risk
15460.0,354,1,109.26,1,1,1,3,Hibernating
15463.0,29,1,58.7,3,1,1,5,At Risk
15464.0,338,1,450.92,1,1,3,5,At Risk
15465.0,20,24,6478.889999999999,3,4,4,11,Champion
15466.0,85,1,112.24,2,1,1,4,At Risk
15467.0,9,4,299.7,4,3,2,9,Loyal
15468.0,35,5,248.17000000000002,3,4,2,9,Loyal
15469.0,50,3,255.3,3,3,2,8,Loyal
15471.0,2,1,257.48,4,1,2,7,Potential Loyalist
15472.0,113,1,293.3,2,1,2,5,At Risk
15473.0,14,10,2077.2,4,4,4,12,Champion
15475.0,77,1,180.06,2,1,2,5,At Risk
15478.0,40,2,1135.1000000000001,3,2,4,9,Loyal
15480.0,116,1,678.64,2,1,3,6,Potential Loyalist
15482.0,16,12,9278.939999999999,4,4,4,12,Champion
15483.0,161,3,75.8,1,3,1,5,At Risk
15484.0,1,4,1604.2,4,3,4,11,Champion
15485.0,30,3,770.61,3,3,3,9,Loyal
15489.0,23,3,188.18,3,3,2,8,Loyal
15491.0,101,5,693.74,2,4,3,9,Loyal
15492.0,28,2,267.94,3,2,2,7,Potential Loyalist
15493.0,33,6,1058.03,3,4,4,11,Champion
15494.0,21,2,450.26,3,2,3,8,Loyal
15497.0,18,2,319.2,4,2,3,9,Loyal
15498.0,3,25,8917.76,4,4,4,12,Champion
15500.0,8,4,599.62,4,3,3,10,Champion
15502.0,16,12,4186.82,4,4,4,12,Champion
15503.0,363,1,57.87,1,1,1,3,Hibernating
15504.0,81,1,6.25,2,1,1,4,At Risk
15505.0,53,6,2113.24,2,4,4,10,Champion
15506.0,23,3,403.17,3,3,3,9,Loyal
15507.0,172,1,129.11,1,1,1,3,Hibernating
15508.0,189,6,586.89,1,4,3,8,Loyal
15511.0,12,5,518.89,4,4,3,11,Champion
15512.0,360,1,85.9,1,1,1,3,Hibernating
15513.0,31,20,6729.33,3,4,4,11,Champion
15514.0,15,9,1924.0100000000002,4,4,4,12,Champion
15516.0,45,2,36.6,3,2,1,6,Potential Loyalist
15517.0,233,1,65.55,1,1,1,3,Hibernating
15518.0,64,11,1025.79,2,4,4,10,Champion
15520.0,2,1,32.28,4,1,1,6,Potential Loyalist
15521.0,40,8,1155.12,3,4,4,11,Champion
15522.0,33,2,113.6,3,2,1,6,Potential Loyalist
15523.0,84,1,349.06,2,1,3,6,Potential Loyalist
15525.0,2,3,310.56,4,3,3,10,Champion
15526.0,33,1,19.9,3,1,1,5,At Risk
15527.0,19,8,1583.13,3,4,4,11,Champion
15528.0,254,1,24.22,1,1,1,3,Hibernating
15529.0,23,11,1782.93,3,4,4,11,Champion
15530.0,22,4,785.82,3,3,3,9,Loyal
15531.0,8,2,946.33,4,2,4,10,Champion
15532.0,25,6,691.93,3,4,3,10,Champion
15533.0,19,4,545.76,3,3,3,9,Loyal
15535.0,173,3,256.8,1,3,2,6,Potential Loyalist
15537.0,163,1,28.8,1,1,1,3,Hibernating
15539.0,7,1,307.6,4,1,2,7,Potential Loyalist
15540.0,11,1,106.93,4,1,1,6,Potential Loyalist
15541.0,114,1,23.410000000000004,2,1,1,4,At Risk
15543.0,288,1,78.98,1,1,1,3,Hibernating
15544.0,9,10,1261.05,4,4,4,12,Champion
15545.0,54,2,79.95,2,2,1,5,At Risk
15547.0,7,14,2168.75,4,4,4,12,Champion
15549.0,77,3,901.22,2,3,4,9,Loyal
15550.0,4,4,281.2,4,3,2,9,Loyal
15551.0,37,1,189.2,3,1,2,6,Potential Loyalist
15552.0,217,1,9.65,1,1,1,3,Hibernating
15553.0,60,1,279.81,2,1,2,5,At Risk
15554.0,278,1,69.6,1,1,1,3,Hibernating
15555.0,12,19,2103.24,4,4,4,12,Champion
15556.0,24,1,37.379999999999995,3,1,1,5,At Risk
15557.0,29,1,170.53,3,1,2,6,Potential Loyalist
15561.0,12,3,455.52,4,3,3,10,Champion
15563.0,9,5,552.01,4,4,3,11,Champion
15565.0,50,2,49.5,3,2,1,6,Potential Loyalist
15567.0,19,1,42.36,3,1,1,5,At Risk
15568.0,3,3,414.3,4,3,3,10,Champion
15569.0,104,5,958.95,2,4,4,10,Champion
15570.0,7,13,1977.76,4,4,4,12,Champion
15571.0,24,3,131.63,3,3,2,8,Loyal
15572.0,5,7,875.88,4,4,4,12,Champion
15573.0,32,2,382.9,3,2,3,8,Loyal
15574.0,178,3,285.46999999999997,1,3,2,6,Potential Loyalist
15576.0,38,1,439.0,3,1,3,7,Potential Loyalist
15577.0,151,3,109.63,1,3,1,5,At Risk
15578.0,162,1,85.15,1,1,1,3,Hibernating
15579.0,69,2,232.03,2,2,2,6,Potential Loyalist
15581.0,156,8,227.63,1,4,2,7,Potential Loyalist
15582.0,25,3,177.25,3,3,2,8,Loyal
15584.0,24,4,401.73,3,3,3,9,Loyal
15585.0,177,1,214.15,1,1,2,4,At Risk
15589.0,253,3,238.15,1,3,2,6,Potential Loyalist
15592.0,47,1,164.68,3,1,2,6,Potential Loyalist
15593.0,71,1,118.2,2,1,1,4,At Risk
15594.0,16,6,872.13,4,4,4,12,Champion
15596.0,101,8,809.1,2,4,3,9,Loyal
15597.0,30,2,207.33,3,2,2,7,Potential Loyalist
15598.0,53,1,147.58,2,1,2,5,At Risk
15599.0,27,2,377.79,3,2,3,8,Loyal
15601.0,11,15,2853.44,4,4,4,12,Champion
15602.0,8,9,544.22,4,4,3,11,Champion
15604.0,52,1,74.97,2,1,1,4,At Risk
15605.0,36,5,508.23,3,4,3,10,Champion
15606.0,61,10,1544.5900000000001,2,4,4,10,Champion
15607.0,337,1,26.12,1,1,1,3,Hibernating
15608.0,60,2,363.88,2,2,3,7,Potential Loyalist
15609.0,183,2,128.4,1,2,1,4,At Risk
15610.0,52,1,83.94,2,1,1,4,At Risk
15611.0,10,10,869.11,4,4,4,12,Champion
15612.0,36,2,180.15,3,2,2,7,Potential Loyalist
15615.0,10,21,6950.06,4,4,4,12,Champion
15618.0,33,5,505.96,3,4,3,10,Champion
15619.0,11,1,244.6,4,1,2,7,Potential Loyalist
15620.0,50,4,793.31,3,3,3,9,Loyal
15621.0,4,3,583.6999999999999,4,3,3,10,Champion
15622.0,3,13,1889.64,4,4,4,12,Champion
15623.0,141,1,137.7,2,1,2,5,At Risk
15624.0,117,4,355.39000000000004,2,3,3,8,Loyal
15625.0,100,8,730.26,2,4,3,9,Loyal
15626.0,75,2,362.96,2,2,3,7,Potential Loyalist
15628.0,5,10,1871.91,4,4,4,12,Champion
15630.0,45,2,606.53,3,2,3,8,Loyal
15632.0,16,10,1468.56,4,4,4,12,Champion
15634.0,17,1,230.95000000000002,4,1,2,7,Potential Loyalist
15636.0,90,2,178.56,2,2,2,6,Potential Loyalist
15637.0,53,1,152.51,2,1,2,5,At Risk
15638.0,301,1,94.0,1,1,1,3,Hibernating
15639.0,134,1,31.8,2,1,1,4,At Risk
15640.0,4,16,7496.23,4,4,4,12,Champion
15641.0,105,4,1136.08,2,3,4,9,Loyal
15643.0,192,3,197.85,1,3,2,6,Potential Loyalist
15644.0,166,4,293.71999999999997,1,3,2,6,Potential Loyalist
15645.0,19,1,381.92,3,1,3,7,Potential Loyalist
15646.0,158,3,290.40000000000003,1,3,2,6,Potential Loyalist
15648.0,204,2,407.55,1,2,3,6,Potential Loyalist
15651.0,37,3,161.0,3,3,2,8,Loyal
15652.0,91,1,160.95,2,1,2,5,At Risk
15653.0,93,2,877.44,2,2,4,8,Loyal
15654.0,9,2,210.0,4,2,2,8,Loyal
15655.0,233,2,87.6,1,2,1,4,At Risk
15656.0,45,3,424.97,3,3,3,9,Loyal
15657.0,23,1,30.0,3,1,1,5,At Risk
15658.0,190,8,672.8000000000001,1,4,3,8,Loyal
15659.0,44,1,213.0,3,1,2,6,Potential Loyalist
15660.0,25,11,1175.26,3,4,4,11,Champion
15661.0,317,2,290.0,1,2,2,5,At Risk
15663.0,106,1,60.0,2,1,1,4,At Risk
15664.0,51,2,91.45,2,2,1,5,At Risk
15665.0,168,2,1511.17,1,2,4,7,Potential Loyalist
15667.0,40,1,179.16000000000003,3,1,2,6,Potential Loyalist
15669.0,40,5,323.98,3,4,3,10,Champion
15670.0,297,1,47.7,1,1,1,3,Hibernating
15671.0,19,7,1170.04,3,4,4,11,Champion
15673.0,88,4,1129.16,2,3,4,9,Loyal
15674.0,73,6,1552.45,2,4,4,10,Champion
15675.0,81,3,192.10000000000002,2,3,2,7,Potential Loyalist
15676.0,9,4,1890.06,4,3,4,11,Champion
15677.0,49,1,453.44,3,1,3,7,Potential Loyalist
15678.0,53,1,326.9,2,1,3,6,Potential Loyalist
15679.0,24,4,348.36,3,3,3,9,Loyal
15680.0,9,3,807.0,4,3,3,10,Champion
15681.0,18,6,1110.2,4,4,4,12,Champion
15683.0,117,1,107.95,2,1,1,4,At Risk
15687.0,9,9,1413.69,4,4,4,12,Champion
15689.0,120,2,45.0,2,2,1,5,At Risk
15690.0,4,2,112.56,4,2,1,7,Potential Loyalist
15692.0,28,1,116.46000000000001,3,1,1,5,At Risk
15694.0,8,9,2036.48,4,4,4,12,Champion
15695.0,267,2,207.60000000000002,1,2,2,5,At Risk
15696.0,33,11,1287.94,3,4,4,11,Champion
15699.0,18,1,171.6,4,1,2,7,Potential Loyalist
15700.0,172,2,294.2,1,2,2,5,At Risk
15701.0,2,4,609.13,4,3,3,10,Champion
15703.0,265,1,15.0,1,1,1,3,Hibernating
15704.0,140,4,1060.21,2,3,4,9,Loyal
15705.0,201,1,63.6,1,1,1,3,Hibernating
15706.0,65,4,422.9,2,3,3,8,Loyal
15707.0,35,4,362.15,3,3,3,9,Loyal
15708.0,41,9,1549.52,3,4,4,11,Champion
15709.0,284,1,38.16,1,1,1,3,Hibernating
15712.0,9,5,594.6,4,4,3,11,Champion
15713.0,143,3,216.99,2,3,2,7,Potential Loyalist
15714.0,12,2,100.46000000000001,4,2,1,7,Potential Loyalist
15716.0,146,4,601.6,1,3,3,7,Potential Loyalist
15717.0,234,1,130.5,1,1,1,3,Hibernating
15719.0,33,14,3186.2,3,4,4,11,Champion
15720.0,24,1,229.14000000000001,3,1,2,6,Potential Loyalist
15721.0,12,1,218.52,4,1,2,7,Potential Loyalist
15722.0,36,5,204.75,3,4,2,9,Loyal
15723.0,365,1,46.550000000000004,1,1,1,3,Hibernating
15724.0,201,2,134.7,1,2,2,5,At Risk
15725.0,15,1,156.41,4,1,2,7,Potential Loyalist
15727.0,17,7,3264.63,4,4,4,12,Champion
15728.0,49,1,134.8,3,1,2,6,Potential Loyalist
15729.0,213,1,47.0,1,1,1,3,Hibernating
15730.0,66,3,475.27,2,3,3,8,Loyal
15732.0,212,2,218.7,1,2,2,5,At Risk
15733.0,283,1,100.5,1,1,1,3,Hibernating
15734.0,115,2,438.7,2,2,3,7,Potential Loyalist
15737.0,15,8,698.73,4,4,3,11,Champion
15738.0,19,16,1846.49,3,4,4,11,Champion
15739.0,66,1,211.24,2,1,2,5,At Risk
15740.0,49,1,103.28,3,1,1,5,At Risk
15743.0,16,4,276.85,4,3,2,9,Loyal
15744.0,78,1,34.8,2,1,1,4,At Risk
15745.0,9,5,592.33,4,4,3,11,Champion
15746.0,134,1,73.6,2,1,1,4,At Risk
15747.0,13,3,777.99,4,3,3,10,Champion
15748.0,40,1,75.9,3,1,1,5,At Risk
15749.0,235,4,56752.7,1,3,4,8,Loyal
15750.0,3,9,1154.54,4,4,4,12,Champion
15752.0,40,7,1466.76,3,4,4,11,Champion
15754.0,51,4,148.54,2,3,2,7,Potential Loyalist
15755.0,1,8,1246.27,4,4,4,12,Champion
15756.0,61,4,224.36,2,3,2,7,Potential Loyalist
15757.0,66,2,267.12,2,2,2,6,Potential Loyalist
15758.0,25,1,205.25,3,1,2,6,Potential Loyalist
15759.0,218,3,212.6,1,3,2,6,Potential Loyalist
15762.0,65,2,374.7,2,2,3,7,Potential Loyalist
15763.0,32,3,797.85,3,3,3,9,Loyal
15764.0,81,7,1470.45,2,4,4,10,Champion
15766.0,64,1,249.0,2,1,2,5,At Risk
15768.0,116,3,154.82999999999998,2,3,2,7,Potential Loyalist
15769.0,7,26,54053.68,4,4,4,12,Champion
15773.0,6,1,37.12,4,1,1,6,Potential Loyalist
15774.0,69,1,147.45,2,1,2,5,At Risk
15775.0,245,1,47.7,1,1,1,3,Hibernating
15776.0,133,1,86.3,2,1,1,4,At Risk
15777.0,241,3,467.76,1,3,3,7,Potential Loyalist
15780.0,184,3,272.87,1,3,2,6,Potential Loyalist
15781.0,25,3,214.75,3,3,2,8,Loyal
15782.0,10,2,1671.42,4,2,4,10,Champion
15783.0,11,1,91.08,4,1,1,6,Potential Loyalist
15785.0,33,6,1430.55,3,4,4,11,Champion
15786.0,44,5,1737.82,3,4,4,11,Champion
15787.0,26,3,461.71,3,3,3,9,Loyal
15789.0,358,1,111.14,1,1,1,3,Hibernating
15790.0,10,1,120.42,4,1,1,6,Potential Loyalist
15791.0,44,2,645.9,3,2,3,8,Loyal
15793.0,9,4,404.82,4,3,3,10,Champion
15795.0,150,1,306.17,1,1,2,4,At Risk
15796.0,1,9,1427.78,4,4,4,12,Champion
15797.0,113,3,1947.6000000000001,2,3,4,9,Loyal
15799.0,76,3,404.9,2,3,3,8,Loyal
15800.0,107,2,313.79,2,2,3,7,Potential Loyalist
15801.0,46,4,610.27,3,3,3,9,Loyal
15803.0,51,1,51.0,2,1,1,4,At Risk
15804.0,1,13,1541.95,4,4,4,12,Champion
15805.0,23,13,2148.75,3,4,4,11,Champion
15806.0,46,3,391.94,3,3,3,9,Loyal
15807.0,50,3,716.82,3,3,3,9,Loyal
15808.0,306,4,1656.25,1,3,4,8,Loyal
15809.0,36,5,250.95,3,4,2,9,Loyal
15810.0,79,7,1201.34,2,4,4,10,Champion
15811.0,17,8,922.03,4,4,4,12,Champion
15812.0,152,2,208.35,1,2,2,5,At Risk
15813.0,208,2,882.8499999999999,1,2,4,7,Potential Loyalist
15814.0,17,5,1070.29,4,4,4,12,Champion
15815.0,64,4,272.21999999999997,2,3,2,7,Potential Loyalist
15819.0,49,4,837.21,3,3,4,10,Champion
15820.0,320,1,88.18,1,1,1,3,Hibernating
15821.0,44,2,288.75,3,2,2,7,Potential Loyalist
15822.0,3,2,593.1,4,2,3,9,Loyal
15823.0,337,1,75.0,1,1,1,3,Hibernating
15825.0,172,1,81.72,1,1,1,3,Hibernating
15826.0,51,4,889.0400000000001,2,3,4,9,Loyal
15827.0,73,19,1595.8700000000001,2,4,4,10,Champion
15829.0,99,2,299.84,2,2,2,6,Potential Loyalist
15830.0,29,2,259.94,3,2,2,7,Potential Loyalist
15831.0,58,2,208.93,2,2,2,6,Potential Loyalist
15832.0,254,1,543.06,1,1,3,5,At Risk
15834.0,70,3,678.09,2,3,3,8,Loyal
15835.0,44,4,508.68,3,3,3,9,Loyal
15836.0,45,2,32.65,3,2,1,6,Potential Loyalist
15837.0,65,1,257.9,2,1,2,5,At Risk
15838.0,11,16,17612.64,4,4,4,12,Champion
15839.0,25,4,541.19,3,3,3,9,Loyal
15840.0,59,3,178.01999999999998,2,3,2,7,Potential Loyalist
15841.0,73,4,197.84,2,3,2,7,Potential Loyalist
15843.0,304,1,88.5,1,1,1,3,Hibernating
15844.0,46,1,110.46,3,1,1,5,At Risk
15845.0,18,9,1509.46,4,4,4,12,Champion
15847.0,38,2,195.3,3,2,2,7,Potential Loyalist
15850.0,19,2,81.55,3,2,1,6,Potential Loyalist
15852.0,187,2,135.35,1,2,2,5,At Risk
15853.0,52,1,24.020000000000003,2,1,1,4,At Risk
15854.0,4,6,263.33000000000004,4,4,2,10,Champion
15855.0,137,5,292.65,2,4,2,8,Loyal
15856.0,4,28,6194.07,4,4,4,12,Champion
15857.0,19,1,256.2,3,1,2,6,Potential Loyalist
15858.0,16,5,736.77,4,4,3,11,Champion
15860.0,41,7,404.31,3,4,3,10,Champion
15861.0,12,7,1620.67,4,4,4,12,Champion
15862.0,8,4,328.69,4,3,3,10,Champion
15863.0,26,2,49.61,3,2,1,6,Potential Loyalist
15864.0,22,3,337.97999999999996,3,3,3,9,Loyal
15865.0,41,3,259.2,3,3,2,8,Loyal
15866.0,101,1,61.83,2,1,1,4,At Risk
15867.0,5,16,2027.03,4,4,4,12,Champion
15869.0,277,2,71.95,1,2,1,4,At Risk
15870.0,33,1,141.74,3,1,2,6,Potential Loyalist
15872.0,15,2,146.82,4,2,2,8,Loyal
15874.0,63,7,1230.61,2,4,4,10,Champion
15877.0,2,3,282.5,4,3,2,9,Loyal
15880.0,369,2,191.93,1,2,2,5,At Risk
15881.0,312,5,332.1,1,4,3,8,Loyal
15882.0,368,1,88.42,1,1,1,3,Hibernating
15883.0,2,2,150.73,4,2,2,8,Loyal
15885.0,93,1,272.75,2,1,2,5,At Risk
15886.0,60,1,38.34,2,1,1,4,At Risk
15888.0,81,1,105.6,2,1,1,4,At Risk
15889.0,157,2,92.97,1,2,1,4,At Risk
15891.0,227,1,113.75,1,1,1,3,Hibernating
15894.0,253,2,157.4,1,2,2,5,At Risk
15897.0,194,2,22.21,1,2,1,4,At Risk
15898.0,1,6,1238.37,4,4,4,12,Champion
15899.0,369,1,46.35,1,1,1,3,Hibernating
15900.0,24,1,183.5,3,1,2,6,Potential Loyalist
15901.0,17,3,183.47,4,3,2,9,Loyal
15903.0,10,5,2942.4,4,4,4,12,Champion
15904.0,8,1,51.26,4,1,1,6,Potential Loyalist
15906.0,20,7,914.3,3,4,4,11,Champion
15907.0,4,3,335.59,4,3,3,10,Champion
15909.0,174,1,186.9,1,1,2,4,At Risk
15910.0,1,8,607.61,4,4,3,11,Champion
15912.0,178,2,85.98,1,2,1,4,At Risk
15916.0,16,8,611.78,4,4,3,11,Champion
15917.0,248,1,69.2,1,1,1,3,Hibernating
15918.0,191,2,190.20000000000002,1,2,2,5,At Risk
15919.0,20,2,172.69,3,2,2,7,Potential Loyalist
15920.0,154,3,20.1,1,3,1,5,At Risk
15921.0,173,1,73.99000000000001,1,1,1,3,Hibernating
